Date,AgentID,DepartmentID,SubCategoryID,CityID,Calls_Assigned,Calls_Handled,Calls_Abandoned,Resolutions,ASA_Sec,AHT_Sec,Total_Surveys,CSAT_Avg,Num_Promoters,Num_Passives,Num_Detractors
29-05-2021,4,5,9,6,52,49,3,36,63,417,6,2.99,0,4,2
22-12-2022,17,1,2,11,43,37,6,33,74,678,5,4.77,4,1,0
22-11-2023,13,4,13,6,35,30,5,20,62,753,4,4.03,1,2,1
14-11-2023,2,2,4,4,37,34,3,22,61,484,4,3.22,0,0,4
20-09-2023,8,5,4,4,36,34,2,23,58,459,4,3,0,0,4
13-12-2023,5,2,2,7,40,39,1,35,54,465,5,3.08,1,1,3
13-11-2022,1,2,2,1,48,45,3,38,67,525,6,3.45,0,0,6
13-06-2021,2,4,8,10,55,51,4,31,83,429,7,3.71,2,5,0
30-03-2023,7,5,7,5,56,54,2,37,59,543,7,3.11,0,3,4
20-07-2023,1,1,6,12,50,43,7,36,59,407,6,4.18,2,3,1
13-04-2021,6,6,11,6,56,50,6,42,55,621,7,3.5,3,4,0
11-02-2022,7,5,4,8,35,32,3,28,53,555,4,2.69,0,0,4
13-09-2023,20,1,2,8,47,42,5,28,52,441,6,4.03,3,2,1
05-04-2021,5,4,1,10,47,44,3,41,52,428,6,4.13,2,4,0
31-07-2021,10,3,4,1,46,44,2,31,49,398,6,4.07,2,2,2
28-02-2021,19,1,11,13,41,38,3,29,58,480,5,4.04,3,1,1
24-09-2023,3,5,1,4,38,33,5,27,67,511,5,2.55,0,1,4
24-08-2023,2,3,2,13,40,36,4,30,46,379,5,3.44,0,2,3
18-07-2023,1,6,6,5,46,41,5,26,53,433,6,3.49,1,2,3
19-08-2023,5,4,2,13,37,34,3,27,50,497,4,4.25,3,0,1
19-06-2022,3,5,14,7,55,52,3,44,46,594,7,2.81,0,3,4
18-07-2023,20,3,14,2,57,54,3,38,27,428,7,3.62,2,4,1
05-10-2022,14,5,11,4,41,39,2,27,55,615,5,3.17,0,0,5
31-07-2022,13,4,7,8,32,28,4,26,65,388,4,3.95,1,3,0
01-05-2023,13,2,7,1,34,30,4,22,56,496,4,3.82,1,2,1
13-03-2022,2,3,4,8,39,34,5,25,42,548,5,3.7,3,2,0
13-10-2022,12,3,7,12,41,35,6,23,38,390,5,3.31,0,0,5
23-09-2021,20,2,13,4,35,29,6,23,64,603,4,3.55,1,2,1
20-06-2022,2,2,12,13,38,36,2,28,52,517,5,2.73,0,2,3
01-01-2022,3,1,12,6,42,38,4,23,50,548,5,3.92,0,5,0
30-12-2023,14,3,7,3,38,36,2,33,57,571,5,3.49,0,0,5
12-06-2021,12,6,4,4,34,30,4,25,58,354,4,3.51,1,3,0
16-01-2022,9,1,5,7,38,33,5,23,52,402,5,4.27,4,1,0
14-04-2022,5,4,12,12,55,49,6,39,39,460,7,3.89,3,4,0
16-01-2021,10,4,1,3,54,52,2,31,62,543,6,3.81,2,2,2
03-03-2021,4,1,13,6,49,42,7,27,54,534,6,4.3,6,0,0
29-11-2023,13,2,4,2,32,27,5,22,56,603,4,3.3,2,0,2
12-11-2022,11,1,5,5,59,54,5,45,66,295,7,4.02,3,3,1
19-12-2023,17,2,1,5,40,34,6,29,73,448,5,3.78,2,2,1
14-07-2022,3,6,1,3,57,54,3,33,60,456,7,3.55,3,3,1
31-10-2022,10,6,13,8,30,29,1,21,78,724,4,4.44,4,0,0
02-07-2023,1,6,14,2,48,44,4,41,49,228,6,3.94,1,2,3
02-02-2023,14,1,6,11,40,38,2,30,71,621,5,3.97,3,2,0
03-04-2023,1,5,4,9,34,28,6,24,52,514,4,3.46,0,2,2
07-12-2022,4,6,1,4,34,29,5,25,51,534,4,3.33,0,2,2
19-07-2021,20,1,13,6,34,30,4,23,55,654,4,4.48,2,2,0
28-10-2021,9,1,13,8,52,48,4,40,76,461,6,4.04,5,1,0
10-01-2023,13,1,5,10,46,44,2,28,61,430,6,4.59,3,3,0
07-07-2022,10,2,6,10,59,51,8,37,64,726,7,3.35,0,2,5
01-04-2021,11,3,12,12,56,53,3,47,76,390,7,4.12,3,3,1
30-12-2021,2,1,2,11,60,54,6,33,54,265,7,4.56,4,1,2
06-07-2023,4,4,2,12,44,42,2,26,65,365,5,4.19,1,2,2
19-01-2023,16,1,11,9,33,30,3,18,61,380,4,3.97,2,0,2
02-06-2023,13,1,3,8,38,33,5,28,43,279,5,4.49,3,1,1
02-12-2022,15,6,13,13,46,41,5,36,39,715,6,3.65,3,2,1
08-02-2021,14,4,7,12,47,45,2,27,64,404,6,3.86,1,2,3
08-11-2021,6,4,1,7,51,49,2,32,46,412,6,3.95,2,1,3
29-07-2021,19,3,10,9,33,31,2,28,75,706,4,3.39,1,0,3
23-04-2021,7,1,10,4,52,47,5,41,53,667,6,4.61,5,0,1
11-09-2023,7,2,5,6,59,56,3,45,56,389,7,3.09,3,1,3
03-05-2022,19,1,12,1,34,31,3,27,46,378,4,4.17,3,0,1
07-11-2023,2,2,13,8,43,41,2,38,56,564,5,3.1,2,1,2
20-01-2023,3,2,9,13,45,41,4,35,54,360,5,2.78,0,1,4
05-03-2021,2,3,7,4,31,28,3,19,57,301,4,3.6,1,2,1
27-11-2021,11,2,1,8,60,53,7,43,34,527,7,3.25,1,1,5
17-03-2022,9,3,5,3,39,34,5,28,49,516,5,3.39,0,2,3
27-11-2023,3,2,12,4,36,33,3,30,58,577,4,3.21,0,1,3
21-01-2023,10,2,6,13,40,39,1,33,44,638,5,2.95,1,2,2
16-09-2023,5,1,4,8,47,41,6,25,57,541,6,4.24,5,1,0
14-02-2023,16,1,3,9,31,30,1,27,60,359,4,4.53,2,0,2
08-04-2022,3,3,9,1,39,34,5,25,54,552,5,3.46,0,2,3
09-01-2022,13,4,2,2,48,46,2,37,50,424,6,3.95,3,2,1
31-10-2022,10,2,1,9,38,34,4,31,48,556,5,2.83,0,1,4
08-01-2022,6,4,4,11,49,44,5,35,48,446,6,3.42,1,3,2
12-01-2021,15,1,9,6,57,51,6,38,48,325,7,4.22,5,0,2
16-07-2022,2,5,6,7,30,25,5,15,46,244,4,3.01,1,1,2
27-04-2022,16,3,4,4,48,41,7,37,78,522,6,3.28,0,1,5
29-04-2022,5,3,7,12,35,31,4,27,67,340,4,3.51,2,1,1
23-02-2023,18,3,6,6,38,36,2,28,49,589,5,3.61,1,2,2
25-11-2023,11,1,1,7,33,29,4,25,47,422,4,3.84,2,0,2
31-05-2022,19,5,1,1,58,49,9,39,65,601,7,2.82,2,0,5
25-10-2022,3,1,12,10,36,31,5,25,42,516,4,4.15,2,2,0
19-05-2022,6,1,14,2,47,43,4,31,69,383,6,4.09,3,2,1
16-03-2023,4,4,6,10,55,48,7,38,63,414,7,4.07,3,3,1
23-07-2022,10,5,6,12,53,45,8,33,56,555,6,3.11,2,1,3
03-01-2021,16,3,1,10,57,53,4,49,46,489,7,3.37,0,0,7
18-10-2023,1,1,11,4,49,47,2,32,61,603,6,4.2,3,3,0
26-07-2023,20,5,7,13,58,49,9,43,83,480,7,2.89,1,2,4
26-08-2023,14,1,7,6,45,40,5,36,50,658,5,4.03,4,1,0
04-02-2023,3,5,4,5,39,36,3,32,45,539,5,3.03,1,2,2
25-01-2023,20,1,4,2,41,39,2,29,64,437,5,4.6,2,2,1
23-07-2022,11,3,7,6,59,54,5,39,69,250,7,3.45,0,3,4
17-06-2022,7,4,9,9,43,41,2,30,72,691,5,3.95,1,4,0
09-07-2022,5,5,12,11,42,37,5,27,64,589,5,3.08,0,2,3
27-05-2023,13,6,9,3,49,47,2,35,54,485,6,3.73,4,2,0
01-02-2023,10,4,11,6,41,37,4,24,65,447,5,3.94,1,2,2
12-04-2023,20,5,5,12,50,44,6,29,58,258,6,2.89,0,1,5
04-04-2023,1,4,7,2,55,49,6,41,38,485,7,4.35,6,1,0
19-06-2022,4,2,11,1,55,47,8,44,56,318,7,3.03,1,2,4
13-06-2021,11,6,1,7,38,35,3,28,54,433,5,3.89,3,1,1
15-03-2021,11,4,5,10,30,28,2,22,61,473,4,4.05,2,1,1
07-10-2021,19,6,8,2,42,37,5,32,51,524,5,3.24,0,3,2
09-04-2021,7,2,10,4,54,47,7,40,68,573,6,3.69,1,4,1
20-03-2021,19,3,2,6,45,41,4,34,62,657,5,3.58,1,1,3
07-08-2022,9,1,13,7,44,40,4,33,85,284,5,4.22,4,1,0
11-03-2022,4,4,4,12,58,53,5,32,69,596,7,3.37,0,1,6
17-09-2022,4,2,3,11,53,46,7,36,47,158,6,2.92,1,2,3
16-06-2022,18,2,3,1,57,54,3,43,56,511,7,3.1,1,2,4
29-09-2021,18,6,4,5,34,29,5,24,66,341,4,3.55,3,0,1
11-05-2023,20,5,1,4,31,27,4,23,47,334,4,3.29,1,3,0
12-02-2022,13,2,13,4,51,46,5,42,51,396,6,3.05,0,2,4
12-02-2021,19,5,4,7,41,39,2,25,65,396,5,2.93,1,2,2
07-01-2022,10,6,1,10,40,38,2,32,65,479,5,3.71,2,1,2
05-06-2022,16,1,10,5,57,53,4,46,62,567,7,4,2,3,2
02-07-2023,11,3,6,5,37,35,2,23,56,483,4,3.2,1,1,2
28-12-2021,11,2,5,5,35,32,3,22,76,462,4,3.13,0,0,4
27-02-2022,8,5,6,6,53,46,7,42,64,758,6,2.79,1,0,5
09-04-2023,7,3,14,11,54,49,5,37,84,541,6,3.8,2,1,3
23-11-2023,2,5,5,8,55,52,3,49,66,452,7,2.63,1,3,3
14-05-2021,14,2,4,4,58,53,5,45,42,552,7,3.47,1,0,6
02-04-2021,1,4,11,12,32,28,4,21,51,579,4,3.77,1,2,1
27-05-2021,10,6,2,9,56,54,2,39,69,370,7,3.21,0,2,5
20-12-2023,11,1,3,4,32,29,3,17,40,226,4,3.98,0,4,0
13-10-2021,4,6,7,13,53,49,4,43,60,771,6,3.91,2,3,1
30-09-2023,11,1,1,6,58,55,3,45,63,447,7,4.13,1,5,1
12-06-2023,15,5,8,4,38,35,3,27,49,359,5,2.97,2,0,3
22-09-2022,16,3,7,4,55,52,3,35,64,572,7,3.71,2,4,1
18-05-2022,20,3,7,13,30,28,2,22,46,531,4,3.51,2,1,1
04-12-2021,3,5,4,1,56,48,8,42,45,555,7,2.73,1,1,5
05-11-2021,17,5,3,13,59,54,5,42,62,507,7,3.24,1,3,3
15-02-2022,3,4,5,6,54,48,6,36,85,370,6,3.95,1,3,2
20-09-2022,15,4,4,4,47,41,6,33,53,466,6,3.36,2,0,4
06-02-2021,7,5,6,5,55,50,5,46,56,526,7,2.71,0,3,4
01-01-2021,4,2,12,8,57,51,6,30,57,411,7,2.77,1,1,5
27-05-2021,16,4,7,2,55,50,5,35,54,446,7,3.89,3,3,1
22-03-2023,18,5,2,8,31,29,2,22,54,566,4,2.71,0,1,3
09-07-2023,9,5,4,4,45,42,3,32,55,579,5,3.25,1,1,3
10-01-2022,3,1,4,5,38,34,4,26,54,748,5,4.52,2,0,3
25-11-2023,19,3,14,13,34,31,3,27,68,667,4,3.32,0,2,2
21-09-2023,20,3,3,3,54,48,6,34,71,602,6,3.43,0,1,5
28-03-2021,1,2,11,9,56,52,4,48,50,558,7,3.06,0,0,7
10-02-2021,1,4,2,5,55,47,8,30,59,504,7,3.93,3,3,1
15-09-2023,5,4,5,2,53,50,3,42,54,508,6,4.19,3,0,3
10-01-2022,17,5,1,11,30,25,5,15,60,483,4,2.79,0,0,4
02-04-2023,14,5,4,9,48,43,5,30,36,588,6,2.72,1,0,5
05-01-2023,5,1,13,13,50,44,6,40,61,361,6,4,3,3,0
30-06-2022,19,2,3,1,31,26,5,21,65,403,4,3.15,0,1,3
16-04-2022,2,2,12,1,44,41,3,28,56,228,5,3.14,0,3,2
07-06-2022,17,2,11,10,60,53,7,47,60,665,7,2.8,2,1,4
28-05-2023,1,6,7,7,55,49,6,32,49,495,7,3.19,1,2,4
13-02-2023,7,1,9,10,48,44,4,37,69,417,6,4.03,1,1,4
14-05-2023,12,5,4,1,44,41,3,35,46,573,5,2.42,2,0,3
22-07-2021,5,1,7,12,49,46,3,42,54,412,6,3.92,1,5,0
31-10-2021,14,4,13,8,39,38,1,32,70,686,5,3.86,0,3,2
03-02-2021,14,6,2,4,52,47,5,28,32,479,6,3.59,3,1,2
19-02-2021,4,6,5,7,60,52,8,43,65,386,7,3.7,3,2,2
18-03-2022,8,4,10,2,45,39,6,31,79,543,5,3.79,1,3,1
12-02-2021,16,3,8,8,44,39,5,27,56,428,5,3.5,1,2,2
06-12-2021,19,2,1,8,40,38,2,35,50,684,5,2.67,0,0,5
02-07-2023,4,5,3,8,60,53,7,49,58,477,7,2.8,1,1,5
02-06-2023,3,5,12,7,55,52,3,48,47,604,7,2.78,0,4,3
17-01-2021,7,1,5,1,35,33,2,28,54,651,4,3.88,4,0,0
22-02-2021,3,3,7,12,42,40,2,24,55,367,5,3.73,2,2,1
10-02-2022,10,6,12,9,57,54,3,47,65,649,7,3.35,0,0,7
18-07-2022,13,2,4,13,33,30,3,22,67,461,4,3.48,1,1,2
04-05-2022,17,3,6,8,39,34,5,32,69,348,5,3.74,3,1,1
22-02-2021,13,6,12,13,44,41,3,34,64,475,5,3.69,1,2,2
06-01-2021,10,5,2,1,32,27,5,21,51,281,4,3.13,0,0,4
19-02-2022,16,2,6,12,43,39,4,32,53,440,5,3.4,0,1,4
14-02-2022,14,6,3,4,57,51,6,33,47,689,7,3.39,0,0,7
16-02-2021,13,3,14,4,47,40,7,34,52,290,6,3.19,1,2,3
26-11-2022,7,2,13,13,57,50,7,35,62,485,7,3.01,0,5,2
10-01-2022,16,3,2,9,31,28,3,21,52,572,4,3.57,2,1,1
17-09-2023,7,1,13,3,49,47,2,30,79,340,6,4.07,4,2,0
02-12-2022,4,3,5,9,50,44,6,27,54,378,6,3.2,1,0,5
03-06-2023,12,2,5,5,55,47,8,37,77,247,7,2.89,1,2,4
30-11-2021,3,1,6,6,44,38,6,22,84,556,5,3.69,4,1,0
23-01-2021,10,6,4,10,58,55,3,52,58,698,7,3.39,0,1,6
04-02-2021,16,6,11,11,41,35,6,30,64,402,5,3.28,0,1,4
08-12-2021,18,3,9,5,40,38,2,23,54,740,5,3.73,1,3,1
23-09-2023,1,3,4,4,30,28,2,22,61,261,4,3.44,0,1,3
15-12-2023,18,2,13,13,47,42,5,34,46,413,6,3.33,0,3,3
22-01-2023,4,2,14,4,40,36,4,32,72,621,5,3.45,0,1,4
03-02-2021,13,6,4,12,57,49,8,35,68,530,7,3.21,1,1,5
02-02-2023,17,5,1,11,37,33,4,30,54,698,4,3.2,0,2,2
26-09-2023,8,5,11,7,45,44,1,32,62,440,5,3.12,0,3,2
05-07-2023,2,2,3,8,38,32,6,30,77,581,5,3.13,0,3,2
16-05-2023,15,4,3,7,52,50,2,47,68,410,6,3.9,3,3,0
16-12-2021,7,6,1,10,33,28,5,22,59,358,4,3.22,0,0,4
13-03-2023,11,1,1,1,38,36,2,27,60,573,5,4.03,1,4,0
03-05-2022,18,4,3,6,38,35,3,25,79,256,5,3.7,2,3,0
26-10-2021,2,2,13,5,53,49,4,40,73,624,6,3.1,1,0,5
30-10-2021,14,4,12,1,55,47,8,32,45,535,7,3.98,3,2,2
09-05-2021,2,3,4,4,59,50,9,41,73,405,7,3.7,5,1,1
29-07-2022,14,3,2,12,60,56,4,45,84,505,7,3.13,1,1,5
07-12-2022,2,4,6,1,55,53,2,43,85,622,7,3.64,4,2,1
08-02-2022,15,4,2,13,41,37,4,32,46,417,5,3.73,2,3,0
20-02-2021,11,5,5,4,55,47,8,36,54,606,7,2.85,0,0,7
08-01-2023,8,4,1,12,50,48,2,30,54,289,6,3.34,0,3,3
19-10-2023,20,5,3,12,31,28,3,19,68,489,4,2.85,1,2,1
11-01-2021,12,3,1,2,42,38,4,27,65,566,5,3.69,2,1,2
12-03-2021,2,5,5,6,34,32,2,20,47,577,4,3.33,0,2,2
15-03-2023,4,4,8,9,30,27,3,25,70,566,4,3.88,2,2,0
14-11-2021,10,1,11,4,60,52,8,44,82,398,7,4.54,6,1,0
09-03-2022,7,4,3,1,36,32,4,25,77,439,4,3.6,1,2,1
21-05-2021,6,1,4,7,49,46,3,40,66,516,6,4.02,3,1,2
02-04-2021,2,4,4,9,57,52,5,38,51,479,7,3.94,2,4,1
26-02-2021,19,1,13,11,46,40,6,36,57,579,6,4.47,3,2,1
20-10-2021,4,2,3,5,57,54,3,40,48,448,7,3.21,1,0,6
14-01-2022,11,4,8,6,59,50,9,37,59,372,7,4.14,2,4,1
30-03-2023,18,6,5,12,37,31,6,21,72,460,4,3.51,0,2,2
22-05-2023,12,5,2,4,40,38,2,30,75,539,5,2.78,3,0,2
19-03-2022,16,6,4,4,57,49,8,32,62,488,7,3.66,1,3,3
22-12-2022,19,2,11,12,51,45,6,30,79,490,6,3.33,0,2,4
18-03-2021,4,1,3,6,52,45,7,41,72,318,6,4.52,3,2,1
24-10-2023,3,2,1,13,41,36,5,22,75,652,5,3.06,0,2,3
04-11-2022,15,6,4,8,34,33,1,27,52,434,4,3.51,0,3,1
31-05-2023,5,6,2,8,53,46,7,35,55,671,6,3.37,0,1,5
20-05-2022,9,4,4,2,53,45,8,36,52,459,6,3.98,2,1,3
23-08-2022,1,2,1,10,58,56,2,39,64,514,7,2.73,0,4,3
25-08-2023,6,6,2,9,54,51,3,34,57,561,6,4.03,5,1,0
26-06-2022,10,1,6,1,57,51,6,35,38,638,7,3.97,1,3,3
06-07-2022,9,5,13,6,33,29,4,19,57,379,4,3.04,0,1,3
20-10-2023,1,2,13,3,55,50,5,34,62,483,7,3,0,1,6
22-05-2023,3,6,12,12,60,57,3,38,57,425,7,3.63,4,3,0
20-12-2023,15,5,8,4,55,52,3,40,68,391,7,3.1,1,1,5
07-11-2023,6,5,2,6,39,36,3,22,61,577,5,2.87,0,3,2
27-12-2022,3,3,3,12,32,30,2,25,58,360,4,3.18,0,1,3
28-08-2023,13,3,13,4,55,50,5,42,56,470,7,3.9,4,3,0
23-05-2023,7,5,12,11,58,53,5,44,26,591,7,3.16,2,0,5
06-11-2021,12,2,2,10,35,34,1,27,66,605,4,3.01,0,0,4
11-10-2022,13,3,5,8,53,45,8,29,45,360,6,3.68,3,3,0
19-11-2021,6,1,3,6,40,39,1,24,62,638,5,4.15,2,2,1
30-07-2023,18,4,11,4,31,29,2,17,49,475,4,3.94,1,3,0
21-05-2023,2,4,12,6,34,31,3,22,76,494,4,3.46,0,1,3
03-08-2021,7,4,1,11,52,48,4,34,45,519,6,3.85,2,4,0
10-11-2021,8,6,1,7,55,49,6,35,57,500,7,3.96,2,3,2
05-07-2023,11,3,6,13,41,39,2,27,66,421,5,3.04,0,1,4
29-03-2021,5,4,6,12,32,27,5,16,52,506,4,3.9,1,3,0
21-09-2021,16,6,5,7,37,32,5,23,80,532,4,3.45,0,2,2
13-02-2021,19,1,1,8,53,46,7,31,73,617,6,4.11,2,2,2
16-10-2021,20,4,11,6,33,28,5,17,58,503,4,3.76,2,0,2
05-06-2022,1,6,8,7,34,31,3,25,64,692,4,3.69,4,0,0
04-08-2021,15,3,4,8,57,51,6,46,60,451,7,3.38,0,3,4
05-03-2021,5,2,2,7,44,42,2,39,70,566,5,3.21,0,3,2
19-04-2021,5,5,12,7,49,42,7,31,77,666,6,3.01,0,2,4
17-04-2021,13,3,12,13,30,29,1,22,65,374,4,3.74,1,3,0
22-04-2023,7,5,13,12,49,47,2,33,78,808,6,3.39,1,1,4
10-09-2023,10,1,5,1,30,28,2,19,60,645,4,4.28,4,0,0
06-11-2023,3,6,11,13,36,35,1,26,64,610,4,3.24,0,2,2
23-10-2022,2,4,10,11,56,54,2,35,80,767,7,3.9,2,2,3
16-11-2023,18,5,12,2,54,48,6,45,66,243,6,2.85,0,2,4
01-08-2021,15,4,12,13,60,57,3,46,77,701,7,3.99,4,2,1
28-02-2021,9,3,10,4,43,40,3,35,61,617,5,3.49,0,1,4
14-04-2021,15,5,11,7,30,27,3,17,48,669,4,3.12,0,2,2
21-04-2021,6,1,3,1,36,31,5,25,78,319,4,4.35,1,2,1
22-01-2023,15,3,6,1,52,50,2,33,43,807,6,3.62,3,1,2
12-01-2021,11,2,8,6,35,31,4,26,83,515,4,3.08,0,2,2
28-09-2022,15,4,11,4,38,34,4,29,48,568,5,4.54,4,1,0
23-03-2022,13,4,11,1,37,31,6,24,55,603,4,3.89,2,2,0
11-02-2023,15,6,5,13,54,46,8,30,79,407,6,3.79,2,2,2
15-04-2021,18,4,7,8,35,31,4,20,84,406,4,3.71,3,0,1
07-08-2022,8,5,2,4,60,58,2,41,35,219,7,2.91,0,2,5
30-09-2022,7,5,4,12,52,47,5,32,58,492,6,2.58,0,2,4
22-10-2023,5,2,14,12,42,37,5,30,49,393,5,2.84,0,1,4
14-03-2021,20,2,10,5,32,29,3,17,66,509,4,3.2,1,2,1
16-05-2022,9,6,10,9,41,38,3,30,74,474,5,3.91,0,2,3
06-02-2021,2,6,1,8,43,41,2,28,65,488,5,3.97,4,1,0
03-12-2023,11,5,10,7,47,45,2,37,55,782,6,2.89,0,3,3
19-10-2022,15,6,13,11,39,34,5,20,35,512,5,4.18,1,3,1
22-07-2021,9,2,12,7,60,56,4,50,80,664,7,3.52,3,3,1
31-10-2022,17,1,3,10,49,43,6,28,62,535,6,4.03,1,1,4
07-02-2023,1,4,14,2,48,43,5,34,46,386,6,3.98,1,4,1
05-02-2023,4,3,3,7,35,32,3,21,44,632,4,3.4,1,1,2
12-09-2023,11,4,12,13,34,30,4,28,73,393,4,4.29,4,0,0
08-07-2021,11,2,12,4,38,35,3,25,58,189,5,3.05,1,1,3
30-06-2023,18,3,8,4,45,43,2,28,78,683,5,3.66,1,3,1
17-01-2021,1,6,6,9,51,48,3,42,65,557,6,3.57,4,2,0
01-05-2023,19,2,9,4,39,33,6,23,57,426,5,2.95,1,0,4
20-02-2021,19,3,4,7,50,46,4,38,70,541,6,3.32,1,1,4
11-11-2021,12,6,6,12,55,52,3,46,46,389,7,3.37,0,1,6
10-02-2021,4,2,13,9,35,32,3,20,53,500,4,3.33,0,1,3
09-08-2023,1,5,6,3,56,53,3,32,51,507,7,2.66,1,3,3
27-10-2021,4,2,1,8,49,45,4,42,65,362,6,3.35,0,2,4
02-02-2023,9,2,10,6,50,47,3,42,50,580,6,3.54,2,3,1
04-08-2022,1,3,11,3,34,31,3,20,86,557,4,3.94,2,2,0
07-04-2022,16,5,12,5,58,51,7,37,33,666,7,2.86,0,0,7
03-04-2023,6,1,7,9,31,29,2,19,47,599,4,4.21,2,0,2
22-05-2022,17,1,3,4,57,54,3,33,64,202,7,4.26,5,2,0
13-09-2023,16,5,10,12,41,36,5,24,67,413,5,2.89,0,2,3
16-07-2022,10,4,5,7,42,37,5,30,57,392,5,4.09,1,4,0
19-12-2023,2,2,12,3,44,39,5,31,40,451,5,3.06,0,3,2
03-04-2023,13,1,14,9,49,45,4,33,76,592,6,4.53,4,1,1
10-07-2021,2,3,11,8,54,51,3,33,46,647,6,3.25,0,2,4
27-02-2022,11,3,3,11,30,28,2,16,36,346,4,3.18,0,0,4
22-11-2022,20,5,3,10,52,48,4,40,49,367,6,2.85,0,3,3
23-11-2023,5,3,13,2,35,34,1,28,62,556,4,3.52,3,1,0
28-06-2021,2,1,9,5,31,28,3,17,69,586,4,4.33,4,0,0
24-06-2022,7,3,10,5,34,31,3,20,58,532,4,3.78,3,1,0
06-03-2021,16,2,4,2,46,40,6,28,64,540,6,2.93,0,1,5
13-01-2023,4,5,1,6,37,34,3,21,64,569,4,2.89,0,0,4
29-09-2021,12,4,3,4,42,39,3,34,59,581,5,3.67,2,3,0
07-06-2023,14,4,2,5,60,54,6,42,65,472,7,3.8,4,3,0
10-06-2021,13,2,9,2,40,35,5,31,50,706,5,3.36,0,2,3
13-05-2022,13,5,13,10,46,39,7,25,40,639,6,3.03,0,0,6
14-02-2023,11,2,11,3,41,35,6,26,58,508,5,3.22,0,0,5
02-10-2022,2,3,8,6,57,54,3,43,45,356,7,3.41,0,2,5
14-04-2021,11,4,9,3,33,30,3,19,67,521,4,3.72,1,1,2
11-05-2023,14,4,3,10,52,48,4,33,58,466,6,3.55,5,0,1
14-02-2023,16,5,6,13,38,35,3,24,73,341,5,2.77,0,0,5
19-09-2022,6,5,10,12,35,29,6,25,62,497,4,2.86,0,1,3
26-06-2022,5,4,6,11,35,32,3,28,76,381,4,4.14,2,1,1
15-12-2021,11,4,14,10,56,54,2,44,60,459,7,4.23,5,2,0
01-09-2022,3,2,11,7,32,27,5,16,57,329,4,3.01,0,1,3
25-10-2023,13,5,2,9,36,34,2,29,39,375,4,2.99,1,2,1
02-05-2023,5,5,3,4,54,50,4,32,69,671,6,2.8,2,3,1
11-11-2021,5,6,12,3,45,38,7,25,69,369,5,3.68,3,1,1
13-04-2022,12,5,4,4,56,53,3,36,55,294,7,2.81,1,3,3
07-03-2023,11,1,14,8,37,33,4,30,50,654,4,4.56,3,1,0
22-12-2023,14,6,2,5,50,42,8,35,57,409,6,4.09,2,4,0
21-08-2022,11,6,10,4,57,53,4,34,61,647,7,3.71,2,5,0
24-03-2022,16,1,11,8,56,51,5,33,60,564,7,4.19,3,4,0
24-08-2021,17,1,4,8,37,32,5,20,55,650,4,3.79,1,3,0
28-01-2023,12,4,10,7,50,43,7,30,57,335,6,3.55,2,4,0
06-11-2023,17,4,14,12,53,47,6,38,44,511,6,3.2,2,3,1
04-04-2021,10,5,1,9,31,27,4,18,70,449,4,2.69,0,0,4
31-12-2023,7,3,13,3,39,37,2,24,81,441,5,3.73,0,2,3
20-09-2022,12,4,7,13,50,48,2,39,66,538,6,4.03,2,3,1
03-06-2021,3,4,13,1,50,43,7,38,59,415,6,4.21,5,1,0
05-08-2023,12,3,11,9,36,31,5,22,49,595,4,3.24,0,0,4
04-02-2023,20,5,1,3,45,38,7,30,65,504,5,3.05,0,2,3
15-07-2022,17,5,3,5,44,40,4,28,42,358,5,2.88,2,2,1
13-11-2022,9,3,12,5,60,54,6,36,73,669,7,3.73,1,3,3
29-01-2023,5,6,13,5,33,29,4,19,70,429,4,3.64,2,1,1
26-07-2021,1,6,8,7,30,27,3,25,67,502,4,3.92,3,1,0
03-02-2022,12,4,3,4,42,40,2,24,58,604,5,3.88,2,3,0
08-11-2021,16,2,2,12,60,57,3,53,65,359,7,2.65,0,1,6
03-01-2023,4,6,4,9,44,37,7,22,65,305,5,3.15,2,0,3
11-11-2023,1,1,2,4,34,30,4,24,35,716,4,4.46,3,1,0
20-07-2021,9,1,8,7,46,41,5,35,59,348,6,4.64,5,0,1
22-10-2022,5,2,8,11,32,27,5,25,82,497,4,2.72,0,1,3
04-10-2021,18,6,3,12,45,41,4,27,61,551,5,3.05,0,2,3
02-12-2023,1,2,12,12,38,36,2,29,72,489,5,3.03,0,1,4
15-01-2023,17,4,13,4,55,48,7,44,72,718,7,3.63,1,3,3
29-11-2021,17,3,12,11,36,34,2,20,47,404,4,3.85,2,2,0
26-01-2021,17,3,8,4,44,39,5,24,60,563,5,3.61,1,4,0
20-06-2023,10,3,7,11,54,52,2,33,62,713,6,3.21,2,0,4
24-01-2023,13,4,7,3,59,54,5,36,68,419,7,3.78,4,3,0
25-07-2023,15,5,4,13,50,45,5,34,71,438,6,2.94,0,2,4
01-01-2021,15,3,13,5,58,54,4,37,56,569,7,3.42,1,3,3
13-11-2022,19,1,10,6,47,42,5,30,63,431,6,4.36,4,1,1
17-10-2022,1,1,5,11,42,36,6,27,51,585,5,4.34,4,1,0
02-01-2022,14,3,3,1,52,47,5,34,71,508,6,3.09,0,1,5
23-08-2021,6,3,7,4,39,36,3,24,49,502,5,3.55,2,2,1
15-09-2021,16,4,3,4,45,40,5,32,45,599,5,3.46,0,2,3
01-01-2022,16,1,2,4,38,35,3,31,94,550,5,4.18,2,3,0
